tree_ID	gd_id	gd_support	sub_calde1	sub_calde1_support	sub_calde2	sub_calde2_support	GD_dup_sps	dup_ratio	sps_level	gd_type	comment
OG_104047	N50	1.0	Arachis_hypogaea_lcl|NC_037620.1_cds_XP_025689876.1_13393	1.0	Arachis_hypogaea_lcl|NC_037620.1_cds_XP_025689878.1_13395	1.0	1	1.0	Arachis_hypogaea	A<=>A	Intraspecific_gene_duplication_event
OG_104048	N3	1.0	Ginkgo_biloba_evm.model.chr9.990-Ginkgo_biloba_evm.model.chr9.991	1.0	Ginkgo_biloba_evm.model.chr4.1700-Amborella_trichopoda_AmTrH1.07G117300.1-Liriodendron_tulipifera_Litul.18G015700.1-Liriodendron_tulipifera_Litul.18G015700.2-Nymphaea_colorata_Nycol.D00980.1-Nymphaea_colorata_Nycol.D00980.2-Oryza_sativa_LOC_Os04g58710.1-Brachypodium_distachyon_Bradi5g26740.6-Vitis_vinifera_VIT_202s0025g03660.1-Populus_trichocarpa_Potri.001G105900.1-Prunus_persica_Prupe.5G097700.1-Prunus_persica_Prupe.5G097700.2-Prunus_persica_Prupe.5G097700.3-Cucumis_sativus_Cucsa.303020.1|PACid16975832-Cucumis_sativus_Cucsa.303020.2|PACid16975833-Cercis_chinensis_GWHTBHAK017214-Populus_trichocarpa_Potri.015G144700.1-Populus_trichocarpa_Potri.015G144700.5-Cercis_chinensis_GWHTBHAK007714-Glycine_max_lcl|NC_038256.2_cds_XP_014628548.2_72675-Phaseolus_vulgaris_Phvul.007G071000.1-Glycine_max_lcl|NC_038245.2_cds_XP_003534000.1_32602-Glycine_max_lcl|NC_038247.2_cds_XP_014619651.2_41425-Phaseolus_vulgaris_Phvul.006G079500.1-Phaseolus_vulgaris_Phvul.004G114600.1-Phaseolus_vulgaris_Phvul.004G114600.2-Medicago_truncatula_lcl|NC_053047.1_cds_XP_003599555.1_30538-Arachis_hypogaea_lcl|NC_037622.1_cds_XP_025702028.1_25144-Arachis_hypogaea_lcl|NC_037632.1_cds_XP_025656853.1_74270-Arachis_ipaensis_lcl|NC_029789.2_cds_XP_016204268.1_29367-Arachis_duranensis_lcl|NC_029776.2_cds_XP_015967406.1_27544-Arachis_duranensis_lcl|NC_029776.2_cds_XP_015967407.1_27545-Solanum_lycopersicum_Solyc03g025720-Solanum_lycopersicum_Solyc06g035960-Coffea_canephora_lcl|HG974429.1_cds_CDP05192.1_5890-Mimulus_guttatus_Migut.F00334.1-Mimulus_guttatus_Migut.F00334.2-Helianthus_annuus_HanXRQChr09g0253691-Arabidopsis_thaliana_AT3G48990.1-Cucumis_sativus_Cucsa.129590.1|PACid16962310-Cucumis_sativus_Cucsa.129590.2|PACid16962311-Aquilegia_coerulea_Aqcoe7G037000.1-Vitis_vinifera_VIT_216s0050g00390.1-Actinidia_chinensis_Actinidia34118.t1-Actinidia_chinensis_Actinidia32853.t1	1.0	15	0.62	Ginkgo_biloba	A<=>BA	Interspecific_gene_duplication_event
OG_104048	N4	1.0	Ceratopteris_richardii_Ceric.28G017300.1	1.0	Ceratopteris_richardii_Ceric.1Z223000.1-Ceratopteris_richardii_Ceric.28G048100.1	1.0	1	1.0	Ceratopteris_richardii	A<=>A	Intraspecific_gene_duplication_event
OG_104048	N5	1.0	Ginkgo_biloba_evm.model.chr9.990	1.0	Ginkgo_biloba_evm.model.chr9.991	1.0	1	1.0	Ginkgo_biloba	A<=>A	Intraspecific_gene_duplication_event
OG_104048	N7	1.0	Ceratopteris_richardii_Ceric.1Z223000.1	1.0	Ceratopteris_richardii_Ceric.28G048100.1	1.0	1	1.0	Ceratopteris_richardii	A<=>A	Intraspecific_gene_duplication_event
OG_104048	N11	1.0	Vitis_vinifera_VIT_202s0025g03660.1-Populus_trichocarpa_Potri.001G105900.1-Prunus_persica_Prupe.5G097700.1-Prunus_persica_Prupe.5G097700.2-Prunus_persica_Prupe.5G097700.3-Cucumis_sativus_Cucsa.303020.1|PACid16975832-Cucumis_sativus_Cucsa.303020.2|PACid16975833-Cercis_chinensis_GWHTBHAK017214	1.0	Populus_trichocarpa_Potri.015G144700.1-Populus_trichocarpa_Potri.015G144700.5-Cercis_chinensis_GWHTBHAK007714-Glycine_max_lcl|NC_038256.2_cds_XP_014628548.2_72675-Phaseolus_vulgaris_Phvul.007G071000.1-Glycine_max_lcl|NC_038245.2_cds_XP_003534000.1_32602-Glycine_max_lcl|NC_038247.2_cds_XP_014619651.2_41425-Phaseolus_vulgaris_Phvul.006G079500.1-Phaseolus_vulgaris_Phvul.004G114600.1-Phaseolus_vulgaris_Phvul.004G114600.2-Medicago_truncatula_lcl|NC_053047.1_cds_XP_003599555.1_30538-Arachis_hypogaea_lcl|NC_037622.1_cds_XP_025702028.1_25144-Arachis_hypogaea_lcl|NC_037632.1_cds_XP_025656853.1_74270-Arachis_ipaensis_lcl|NC_029789.2_cds_XP_016204268.1_29367-Arachis_duranensis_lcl|NC_029776.2_cds_XP_015967406.1_27544-Arachis_duranensis_lcl|NC_029776.2_cds_XP_015967407.1_27545-Solanum_lycopersicum_Solyc03g025720-Solanum_lycopersicum_Solyc06g035960-Coffea_canephora_lcl|HG974429.1_cds_CDP05192.1_5890-Mimulus_guttatus_Migut.F00334.1-Mimulus_guttatus_Migut.F00334.2-Helianthus_annuus_HanXRQChr09g0253691-Arabidopsis_thaliana_AT3G48990.1-Cucumis_sativus_Cucsa.129590.1|PACid16962310-Cucumis_sativus_Cucsa.129590.2|PACid16962311-Aquilegia_coerulea_Aqcoe7G037000.1-Vitis_vinifera_VIT_216s0050g00390.1-Actinidia_chinensis_Actinidia34118.t1-Actinidia_chinensis_Actinidia32853.t1	1.0	12	0.67	Vitis_vinifera	BA<=>BA	Interspecific_gene_duplication_event
OG_104048	N12	1.0	Liriodendron_tulipifera_Litul.18G015700.1	1.0	Liriodendron_tulipifera_Litul.18G015700.2	1.0	1	1.0	Liriodendron_tulipifera	A<=>A	Intraspecific_gene_duplication_event
OG_104048	N16	1.0	Nymphaea_colorata_Nycol.D00980.1	1.0	Nymphaea_colorata_Nycol.D00980.2	1.0	1	1.0	Nymphaea_colorata	A<=>A	Intraspecific_gene_duplication_event
OG_104048	N26	1.0	Prunus_persica_Prupe.5G097700.1-Prunus_persica_Prupe.5G097700.2	1.0	Prunus_persica_Prupe.5G097700.3	1.0	1	1.0	Prunus_persica	A<=>A	Intraspecific_gene_duplication_event
OG_104048	N27	1.0	Cucumis_sativus_Cucsa.303020.1|PACid16975832	1.0	Cucumis_sativus_Cucsa.303020.2|PACid16975833	1.0	1	1.0	Cucumis_sativus	A<=>A	Intraspecific_gene_duplication_event
OG_104048	N28	1.0	Populus_trichocarpa_Potri.015G144700.1	1.0	Populus_trichocarpa_Potri.015G144700.5	1.0	1	1.0	Populus_trichocarpa	A<=>A	Intraspecific_gene_duplication_event
OG_104048	N32	1.0	Actinidia_chinensis_Actinidia34118.t1	1.0	Actinidia_chinensis_Actinidia32853.t1	1.0	1	1.0	Actinidia_chinensis	A<=>A	Intraspecific_gene_duplication_event
OG_104048	N33	1.0	Prunus_persica_Prupe.5G097700.1	1.0	Prunus_persica_Prupe.5G097700.2	1.0	1	1.0	Prunus_persica	A<=>A	Intraspecific_gene_duplication_event
OG_104048	N34	1.0	Glycine_max_lcl|NC_038256.2_cds_XP_014628548.2_72675-Phaseolus_vulgaris_Phvul.007G071000.1	1.0	Glycine_max_lcl|NC_038245.2_cds_XP_003534000.1_32602-Glycine_max_lcl|NC_038247.2_cds_XP_014619651.2_41425-Phaseolus_vulgaris_Phvul.006G079500.1-Phaseolus_vulgaris_Phvul.004G114600.1-Phaseolus_vulgaris_Phvul.004G114600.2-Medicago_truncatula_lcl|NC_053047.1_cds_XP_003599555.1_30538-Arachis_hypogaea_lcl|NC_037622.1_cds_XP_025702028.1_25144-Arachis_hypogaea_lcl|NC_037632.1_cds_XP_025656853.1_74270-Arachis_ipaensis_lcl|NC_029789.2_cds_XP_016204268.1_29367-Arachis_duranensis_lcl|NC_029776.2_cds_XP_015967406.1_27544-Arachis_duranensis_lcl|NC_029776.2_cds_XP_015967407.1_27545	1.0	4	0.67	Glycine_max	A<=>BA	Interspecific_gene_duplication_event
OG_104048	N36	1.0	Cucumis_sativus_Cucsa.129590.1|PACid16962310	1.0	Cucumis_sativus_Cucsa.129590.2|PACid16962311	1.0	1	1.0	Cucumis_sativus	A<=>A	Intraspecific_gene_duplication_event
OG_104048	N39	1.0	Solanum_lycopersicum_Solyc03g025720	1.0	Solanum_lycopersicum_Solyc06g035960	1.0	1	1.0	Solanum_lycopersicum	A<=>A	Intraspecific_gene_duplication_event
OG_104048	N43	1.0	Mimulus_guttatus_Migut.F00334.1	1.0	Mimulus_guttatus_Migut.F00334.2	1.0	1	1.0	Mimulus_guttatus	A<=>A	Intraspecific_gene_duplication_event
OG_104048	N44	1.0	Glycine_max_lcl|NC_038245.2_cds_XP_003534000.1_32602-Glycine_max_lcl|NC_038247.2_cds_XP_014619651.2_41425-Phaseolus_vulgaris_Phvul.006G079500.1	1.0	Phaseolus_vulgaris_Phvul.004G114600.1-Phaseolus_vulgaris_Phvul.004G114600.2	1.0	2	1.0	Glycine_max	BA<=>B	Interspecific_gene_duplication_event
OG_104048	N45	1.0	Arachis_hypogaea_lcl|NC_037622.1_cds_XP_025702028.1_25144	1.0	Arachis_hypogaea_lcl|NC_037632.1_cds_XP_025656853.1_74270-Arachis_ipaensis_lcl|NC_029789.2_cds_XP_016204268.1_29367	1.0	1	0.5	Arachis_hypogaea	A<=>BA	Interspecific_gene_duplication_event
OG_104048	N46	1.0	Arachis_duranensis_lcl|NC_029776.2_cds_XP_015967406.1_27544	1.0	Arachis_duranensis_lcl|NC_029776.2_cds_XP_015967407.1_27545	1.0	1	1.0	Arachis_duranensis	A<=>A	Intraspecific_gene_duplication_event
OG_104048	N47	1.0	Glycine_max_lcl|NC_038245.2_cds_XP_003534000.1_32602	1.0	Glycine_max_lcl|NC_038247.2_cds_XP_014619651.2_41425-Phaseolus_vulgaris_Phvul.006G079500.1	1.0	1	0.5	Glycine_max	A<=>BA	Interspecific_gene_duplication_event
OG_104048	N48	1.0	Phaseolus_vulgaris_Phvul.004G114600.1	1.0	Phaseolus_vulgaris_Phvul.004G114600.2	1.0	1	1.0	Phaseolus_vulgaris	A<=>A	Intraspecific_gene_duplication_event
OG_104049	N6	1.0	Ceratopteris_richardii_Ceric.1Z045100.1	1.0	Ceratopteris_richardii_Ceric.1Z045100.2	1.0	1	1.0	Ceratopteris_richardii	A<=>A	Intraspecific_gene_duplication_event
OG_104049	N8	1.0	Populus_trichocarpa_Potri.005G174400.1-Cercis_chinensis_GWHTBHAK023929-Medicago_truncatula_lcl|NC_053044.1_cds_XP_003603525.2_16435-Phaseolus_vulgaris_Phvul.009G100233.1-Prunus_persica_Prupe.1G462200.1	1.0	Aquilegia_coerulea_Aqcoe7G293600.1-Populus_trichocarpa_Potri.010G253400.1-Populus_trichocarpa_Potri.010G253400.2-Cercis_chinensis_GWHTBHAK031739-Phaseolus_vulgaris_Phvul.010G163800.1-Glycine_max_lcl|NC_038243.2_cds_XP_040873109.1_22145-Glycine_max_lcl|NC_038243.2_cds_XP_006582985.1_22147-Glycine_max_lcl|NC_038243.2_cds_XP_006582986.1_22148-Glycine_max_lcl|NC_038243.2_cds_XP_003529468.1_22146-Glycine_max_lcl|NC_038244.2_cds_NP_001237188.1_28946-Glycine_max_lcl|NC_038244.2_cds_XP_014633820.2_28945-Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638438.1_17164-Medicago_truncatula_lcl|NC_053045.1_cds_XP_013454497.1_17165-Arachis_duranensis_lcl|NC_029775.2_cds_XP_015958525.1_17156-Arachis_duranensis_lcl|NC_029775.2_cds_XP_015958524.1_17155-Arachis_hypogaea_lcl|NC_037621.1_cds_XP_025693259.1_15614-Arachis_hypogaea_lcl|NC_037621.1_cds_XP_025693260.1_15615-Arachis_hypogaea_lcl|NC_037631.1_cds_XP_025645209.1_63779-Arachis_ipaensis_lcl|NC_029788.2_cds_XP_020975963.1_17910-Arachis_hypogaea_lcl|NC_037631.1_cds_XP_025645210.1_63780-Cucumis_sativus_Cucsa.149700.1|PACid16964321-Prunus_persica_Prupe.3G022600.1-Prunus_persica_Prupe.3G022600.2-Vitis_vinifera_VIT_209s0054g00920.4-Actinidia_chinensis_Actinidia21885.t1-Solanum_lycopersicum_Solyc12g099490-Mimulus_guttatus_Migut.I01198.1-Coffea_canephora_lcl|HG974431.1_cds_CDO97736.1_11253-Mimulus_guttatus_Migut.A00444.1	1.0	9	0.56	Populus_trichocarpa	BA<=>BA	Interspecific_gene_duplication_event
OG_104049	N15	1.0	Asparagus_officinalis_evm.model.AsparagusV1_05.2248	1.0	Asparagus_officinalis_evm.model.AsparagusV1_01.578	1.0	1	1.0	Asparagus_officinalis	A<=>A	Intraspecific_gene_duplication_event
OG_104049	N20	1.0	Populus_trichocarpa_Potri.010G253400.1	1.0	Populus_trichocarpa_Potri.010G253400.2	1.0	1	1.0	Populus_trichocarpa	A<=>A	Intraspecific_gene_duplication_event
OG_104049	N22	1.0	Nymphaea_colorata_Nycol.J01781.1-Nymphaea_colorata_Nycol.J01781.3-Nymphaea_colorata_Nycol.J01781.2	1.0	Nymphaea_colorata_Nycol.A00012.1-Nymphaea_colorata_Nycol.A00012.2	1.0	1	1.0	Nymphaea_colorata	A<=>A	Intraspecific_gene_duplication_event
OG_104049	N26	1.0	Nymphaea_colorata_Nycol.J01781.1-Nymphaea_colorata_Nycol.J01781.3	1.0	Nymphaea_colorata_Nycol.J01781.2	1.0	1	1.0	Nymphaea_colorata	A<=>A	Intraspecific_gene_duplication_event
OG_104049	N27	1.0	Nymphaea_colorata_Nycol.A00012.1	1.0	Nymphaea_colorata_Nycol.A00012.2	1.0	1	1.0	Nymphaea_colorata	A<=>A	Intraspecific_gene_duplication_event
OG_104049	N29	1.0	Prunus_persica_Prupe.3G022600.1	1.0	Prunus_persica_Prupe.3G022600.2	1.0	1	1.0	Prunus_persica	A<=>A	Intraspecific_gene_duplication_event
OG_104049	N31	1.0	Nymphaea_colorata_Nycol.J01781.1	1.0	Nymphaea_colorata_Nycol.J01781.3	1.0	1	1.0	Nymphaea_colorata	A<=>A	Intraspecific_gene_duplication_event
OG_104049	N33	1.0	Solanum_lycopersicum_Solyc12g099490-Mimulus_guttatus_Migut.I01198.1	1.0	Coffea_canephora_lcl|HG974431.1_cds_CDO97736.1_11253-Mimulus_guttatus_Migut.A00444.1	1.0	1	0.33	Solanum_lycopersicum	BA<=>BA	Interspecific_gene_duplication_event
OG_104049	N40	1.0	Medicago_truncatula_lcl|NC_053045.1_cds_XP_024638438.1_17164	1.0	Medicago_truncatula_lcl|NC_053045.1_cds_XP_013454497.1_17165	1.0	1	1.0	Medicago_truncatula	A<=>A	Intraspecific_gene_duplication_event
OG_104049	N41	1.0	Arachis_duranensis_lcl|NC_029775.2_cds_XP_015958525.1_17156	1.0	Arachis_duranensis_lcl|NC_029775.2_cds_XP_015958524.1_17155	1.0	1	1.0	Arachis_duranensis	A<=>A	Intraspecific_gene_duplication_event
OG_104049	N42	1.0	Arachis_hypogaea_lcl|NC_037621.1_cds_XP_025693259.1_15614-Arachis_hypogaea_lcl|NC_037621.1_cds_XP_025693260.1_15615	1.0	Arachis_hypogaea_lcl|NC_037631.1_cds_XP_025645209.1_63779-Arachis_ipaensis_lcl|NC_029788.2_cds_XP_020975963.1_17910-Arachis_hypogaea_lcl|NC_037631.1_cds_XP_025645210.1_63780	1.0	1	0.5	Arachis_hypogaea	A<=>BA	Interspecific_gene_duplication_event
OG_104049	N43	1.0	Glycine_max_lcl|NC_038243.2_cds_XP_040873109.1_22145-Glycine_max_lcl|NC_038243.2_cds_XP_006582985.1_22147-Glycine_max_lcl|NC_038243.2_cds_XP_006582986.1_22148-Glycine_max_lcl|NC_038243.2_cds_XP_003529468.1_22146	1.0	Glycine_max_lcl|NC_038244.2_cds_NP_001237188.1_28946-Glycine_max_lcl|NC_038244.2_cds_XP_014633820.2_28945	1.0	1	1.0	Glycine_max	A<=>A	Intraspecific_gene_duplication_event
OG_104049	N44	1.0	Arachis_hypogaea_lcl|NC_037621.1_cds_XP_025693259.1_15614	1.0	Arachis_hypogaea_lcl|NC_037621.1_cds_XP_025693260.1_15615	1.0	1	1.0	Arachis_hypogaea	A<=>A	Intraspecific_gene_duplication_event
OG_104049	N45	1.0	Arachis_hypogaea_lcl|NC_037631.1_cds_XP_025645209.1_63779-Arachis_ipaensis_lcl|NC_029788.2_cds_XP_020975963.1_17910	1.0	Arachis_hypogaea_lcl|NC_037631.1_cds_XP_025645210.1_63780	1.0	1	0.5	Arachis_hypogaea	BA<=>A	Interspecific_gene_duplication_event
OG_104049	N46	1.0	Glycine_max_lcl|NC_038243.2_cds_XP_040873109.1_22145-Glycine_max_lcl|NC_038243.2_cds_XP_006582985.1_22147-Glycine_max_lcl|NC_038243.2_cds_XP_006582986.1_22148	1.0	Glycine_max_lcl|NC_038243.2_cds_XP_003529468.1_22146	1.0	1	1.0	Glycine_max	A<=>A	Intraspecific_gene_duplication_event
OG_104049	N47	1.0	Glycine_max_lcl|NC_038244.2_cds_NP_001237188.1_28946	1.0	Glycine_max_lcl|NC_038244.2_cds_XP_014633820.2_28945	1.0	1	1.0	Glycine_max	A<=>A	Intraspecific_gene_duplication_event
OG_104049	N49	1.0	Glycine_max_lcl|NC_038243.2_cds_XP_040873109.1_22145-Glycine_max_lcl|NC_038243.2_cds_XP_006582985.1_22147	1.0	Glycine_max_lcl|NC_038243.2_cds_XP_006582986.1_22148	1.0	1	1.0	Glycine_max	A<=>A	Intraspecific_gene_duplication_event
OG_104049	N50	1.0	Glycine_max_lcl|NC_038243.2_cds_XP_040873109.1_22145	1.0	Glycine_max_lcl|NC_038243.2_cds_XP_006582985.1_22147	1.0	1	1.0	Glycine_max	A<=>A	Intraspecific_gene_duplication_event
OG_104050	N4	1.0	Chlamydomonas_reinhardtii_Cre03.g159400.t2.1	1.0	Chlamydomonas_reinhardtii_Cre03.g159400.t1.2	1.0	1	1.0	Chlamydomonas_reinhardtii	A<=>A	Intraspecific_gene_duplication_event
OG_104050	N6	1.0	Ceratopteris_richardii_Ceric.01G058000.1	1.0	Ceratopteris_richardii_Ceric.01G058000.2	1.0	1	1.0	Ceratopteris_richardii	A<=>A	Intraspecific_gene_duplication_event
OG_104050	N11	1.0	Liriodendron_tulipifera_Litul.09G089600.1-Liriodendron_tulipifera_Litul.09G089600.3-Liriodendron_tulipifera_Litul.09G089600.4	1.0	Liriodendron_tulipifera_Litul.09G089600.2	1.0	1	1.0	Liriodendron_tulipifera	A<=>A	Intraspecific_gene_duplication_event
OG_104050	N13	1.0	Liriodendron_tulipifera_Litul.09G089600.1-Liriodendron_tulipifera_Litul.09G089600.3	1.0	Liriodendron_tulipifera_Litul.09G089600.4	1.0	1	1.0	Liriodendron_tulipifera	A<=>A	Intraspecific_gene_duplication_event
OG_104050	N16	1.0	Liriodendron_tulipifera_Litul.09G089600.1	1.0	Liriodendron_tulipifera_Litul.09G089600.3	1.0	1	1.0	Liriodendron_tulipifera	A<=>A	Intraspecific_gene_duplication_event
OG_104050	N18	1.0	Aquilegia_coerulea_Aqcoe3G413800.2-Aquilegia_coerulea_Aqcoe3G413800.1	1.0	Aquilegia_coerulea_Aqcoe3G413800.3-Aquilegia_coerulea_Aqcoe3G413800.4	1.0	1	1.0	Aquilegia_coerulea	A<=>A	Intraspecific_gene_duplication_event
OG_104050	N20	1.0	Brachypodium_distachyon_Bradi1g44307.3	1.0	Brachypodium_distachyon_Bradi1g44307.5	1.0	1	1.0	Brachypodium_distachyon	A<=>A	Intraspecific_gene_duplication_event
OG_104050	N21	1.0	Aquilegia_coerulea_Aqcoe3G413800.2	1.0	Aquilegia_coerulea_Aqcoe3G413800.1	1.0	1	1.0	Aquilegia_coerulea	A<=>A	Intraspecific_gene_duplication_event
OG_104050	N22	1.0	Aquilegia_coerulea_Aqcoe3G413800.3	1.0	Aquilegia_coerulea_Aqcoe3G413800.4	1.0	1	1.0	Aquilegia_coerulea	A<=>A	Intraspecific_gene_duplication_event
OG_104050	N32	1.0	Prunus_persica_Prupe.3G165000.1	1.0	Prunus_persica_Prupe.3G165000.2	1.0	1	1.0	Prunus_persica	A<=>A	Intraspecific_gene_duplication_event
OG_104050	N34	1.0	Arachis_duranensis_lcl|NC_029778.2_cds_XP_015931630.1_34931-Arachis_hypogaea_lcl|NC_037637.1_cds_XP_025683349.1_99317-Arachis_ipaensis_lcl|NC_029794.2_cds_XP_016181613.1_56385-Arachis_hypogaea_lcl|NC_037637.1_cds_XP_025683350.1_99318-Arachis_duranensis_lcl|NC_029778.2_cds_XP_020983163.1_34932-Arachis_hypogaea_lcl|NC_037634.1_cds_XP_029150541.1_82039-Arachis_ipaensis_lcl|NC_029791.2_cds_XP_016167067.1_37290-Arachis_hypogaea_lcl|NC_037637.1_cds_XP_029152317.1_99319-Arachis_ipaensis_lcl|NC_029794.2_cds_XP_016181614.1_56386-Arachis_hypogaea_lcl|NC_037634.1_cds_XP_025668053.1_82038-Arachis_ipaensis_lcl|NC_029791.2_cds_XP_016167066.1_37288-Arachis_ipaensis_lcl|NC_029791.2_cds_XP_020963035.1_37289	1.0	Arachis_hypogaea_lcl|NC_037627.1_cds_XP_025624197.1_46090-Arachis_duranensis_lcl|NC_029781.2_cds_XP_015946043.1_51224	1.0	3	1.0	Arachis_duranensis	BA<=>BA	Interspecific_gene_duplication_event
OG_104050	N36	1.0	Arachis_duranensis_lcl|NC_029778.2_cds_XP_015931630.1_34931-Arachis_hypogaea_lcl|NC_037637.1_cds_XP_025683349.1_99317-Arachis_ipaensis_lcl|NC_029794.2_cds_XP_016181613.1_56385-Arachis_hypogaea_lcl|NC_037637.1_cds_XP_025683350.1_99318-Arachis_duranensis_lcl|NC_029778.2_cds_XP_020983163.1_34932-Arachis_hypogaea_lcl|NC_037634.1_cds_XP_029150541.1_82039-Arachis_ipaensis_lcl|NC_029791.2_cds_XP_016167067.1_37290-Arachis_hypogaea_lcl|NC_037637.1_cds_XP_029152317.1_99319-Arachis_ipaensis_lcl|NC_029794.2_cds_XP_016181614.1_56386	1.0	Arachis_hypogaea_lcl|NC_037634.1_cds_XP_025668053.1_82038-Arachis_ipaensis_lcl|NC_029791.2_cds_XP_016167066.1_37288-Arachis_ipaensis_lcl|NC_029791.2_cds_XP_020963035.1_37289	1.0	3	1.0	Arachis_duranensis	BA<=>B	Interspecific_gene_duplication_event
OG_104050	N39	1.0	Arachis_duranensis_lcl|NC_029778.2_cds_XP_015931630.1_34931	1.0	Arachis_hypogaea_lcl|NC_037637.1_cds_XP_025683349.1_99317-Arachis_ipaensis_lcl|NC_029794.2_cds_XP_016181613.1_56385-Arachis_hypogaea_lcl|NC_037637.1_cds_XP_025683350.1_99318-Arachis_duranensis_lcl|NC_029778.2_cds_XP_020983163.1_34932-Arachis_hypogaea_lcl|NC_037634.1_cds_XP_029150541.1_82039-Arachis_ipaensis_lcl|NC_029791.2_cds_XP_016167067.1_37290-Arachis_hypogaea_lcl|NC_037637.1_cds_XP_029152317.1_99319-Arachis_ipaensis_lcl|NC_029794.2_cds_XP_016181614.1_56386	1.0	3	1.0	Arachis_duranensis	A<=>BA	Interspecific_gene_duplication_event
OG_104050	N41	1.0	Glycine_max_lcl|NC_038250.2_cds_XP_006596499.1_53308	1.0	Glycine_max_lcl|NC_016089.4_cds_XP_006575480.3_6474-Glycine_max_lcl|NC_016089.4_cds_XP_014625046.1_6475	1.0	1	1.0	Glycine_max	A<=>A	Intraspecific_gene_duplication_event
OG_104050	N42	1.0	Arachis_hypogaea_lcl|NC_037637.1_cds_XP_025683349.1_99317-Arachis_ipaensis_lcl|NC_029794.2_cds_XP_016181613.1_56385-Arachis_hypogaea_lcl|NC_037637.1_cds_XP_025683350.1_99318	1.0	Arachis_duranensis_lcl|NC_029778.2_cds_XP_020983163.1_34932-Arachis_hypogaea_lcl|NC_037634.1_cds_XP_029150541.1_82039-Arachis_ipaensis_lcl|NC_029791.2_cds_XP_016167067.1_37290-Arachis_hypogaea_lcl|NC_037637.1_cds_XP_029152317.1_99319-Arachis_ipaensis_lcl|NC_029794.2_cds_XP_016181614.1_56386	1.0	2	0.67	Arachis_hypogaea	B<=>BA	Interspecific_gene_duplication_event
OG_104050	N43	1.0	Arachis_ipaensis_lcl|NC_029791.2_cds_XP_016167066.1_37288	1.0	Arachis_ipaensis_lcl|NC_029791.2_cds_XP_020963035.1_37289	1.0	1	1.0	Arachis_ipaensis	A<=>A	Intraspecific_gene_duplication_event
OG_104050	N44	1.0	Glycine_max_lcl|NC_016089.4_cds_XP_006575480.3_6474	1.0	Glycine_max_lcl|NC_016089.4_cds_XP_014625046.1_6475	1.0	1	1.0	Glycine_max	A<=>A	Intraspecific_gene_duplication_event
OG_104050	N45	1.0	Arachis_hypogaea_lcl|NC_037637.1_cds_XP_025683349.1_99317-Arachis_ipaensis_lcl|NC_029794.2_cds_XP_016181613.1_56385	1.0	Arachis_hypogaea_lcl|NC_037637.1_cds_XP_025683350.1_99318	1.0	1	0.5	Arachis_hypogaea	BA<=>A	Interspecific_gene_duplication_event
OG_104050	N46	1.0	Arachis_duranensis_lcl|NC_029778.2_cds_XP_020983163.1_34932-Arachis_hypogaea_lcl|NC_037634.1_cds_XP_029150541.1_82039-Arachis_ipaensis_lcl|NC_029791.2_cds_XP_016167067.1_37290	1.0	Arachis_hypogaea_lcl|NC_037637.1_cds_XP_029152317.1_99319-Arachis_ipaensis_lcl|NC_029794.2_cds_XP_016181614.1_56386	1.0	2	0.67	Arachis_duranensis	BA<=>B	Interspecific_gene_duplication_event
OG_104051	N6	1.0	Aquilegia_coerulea_Aqcoe7G390300.1	1.0	Aquilegia_coerulea_Aqcoe7G277200.1	1.0	1	1.0	Aquilegia_coerulea	A<=>A	Intraspecific_gene_duplication_event
OG_104051	N10	1.0	Nymphaea_colorata_Nycol.A02316.1-Nymphaea_colorata_Nycol.A02316.3-Nymphaea_colorata_Nycol.A02316.5-Nymphaea_colorata_Nycol.A02316.6-Nymphaea_colorata_Nycol.A02316.2	1.0	Nymphaea_colorata_Nycol.A02316.4	1.0	1	1.0	Nymphaea_colorata	A<=>A	Intraspecific_gene_duplication_event
OG_104051	N13	1.0	Liriodendron_tulipifera_Litul.01G157200.1-Liriodendron_tulipifera_Litul.01G157200.3-Liriodendron_tulipifera_Litul.01G157200.5-Liriodendron_tulipifera_Litul.01G157200.4	1.0	Liriodendron_tulipifera_Litul.01G157200.2	1.0	1	1.0	Liriodendron_tulipifera	A<=>A	Intraspecific_gene_duplication_event
OG_104051	N14	1.0	Cinnamomum_kanehirae_CKAN_00586000	1.0	Cinnamomum_kanehirae_CKAN_01185500	1.0	1	1.0	Cinnamomum_kanehirae	A<=>A	Intraspecific_gene_duplication_event
OG_104051	N15	1.0	Asparagus_officinalis_evm.model.AsparagusV1_06.1013	1.0	Asparagus_officinalis_evm.model.AsparagusV1_01.1669	1.0	1	1.0	Asparagus_officinalis	A<=>A	Intraspecific_gene_duplication_event
OG_104051	N17	1.0	Nymphaea_colorata_Nycol.A02316.1-Nymphaea_colorata_Nycol.A02316.3-Nymphaea_colorata_Nycol.A02316.5-Nymphaea_colorata_Nycol.A02316.6	1.0	Nymphaea_colorata_Nycol.A02316.2	1.0	1	1.0	Nymphaea_colorata	A<=>A	Intraspecific_gene_duplication_event
OG_104051	N18	1.0	Arabidopsis_thaliana_AT3G57340.1	1.0	Arabidopsis_thaliana_AT5G05750.1	1.0	1	1.0	Arabidopsis_thaliana	A<=>A	Intraspecific_gene_duplication_event
